"","ID","key"
"142",2067,3743683864
"143",2067,3743683865
"144",2067,3027135185
"145",2067,3027147404
"146",2067,3743683711
"147",2067,3027132124
"148",2067,3027132125
"149",2067,3309099662
"150",2067,3309099678
"151",2067,3309099680
"152",2390,3014566300
"153",2390,3014566310
"154",3297,4020853700
"155",3297,4020853705
"156",3297,4020853847
"157",3297,4020853843
"158",3297,4020853842
"159",3297,4020853845
"160",3297,4020853708
"161",3297,4020853851
"162",3297,4020853846
"163",3297,4020853848
"164",3375,3888694209
"165",3674,3899028886
"166",3674,3899023579
"167",3674,3899029433
"168",3674,3899027105
"169",3674,3899029521
"170",3674,3899024616
"171",3674,3899024095
"172",3674,3899027016
"173",3674,3899025973
"174",3674,3899026219
"175",3674,3899028046
"176",3674,3899026345
"177",3674,3899023534
"178",3674,3899026876
"179",3674,3899024713
"180",3674,3899027888
"181",3674,3899026479
"182",3674,3899027738
"183",3674,3899026427
"184",3674,3899027916
"185",3674,3899027721
"186",3674,3899029016
"187",3674,3899023548
"188",3674,3899029261
"189",3674,3899023935
"190",3674,3899026779
"191",3674,3899029649
"192",3674,3899028171
"193",3674,3899027982
"194",3674,3899029527
"195",3674,3899025735
"196",3674,3899025612
"197",3674,3899029243
"198",3674,3899025054
"199",3674,3899024354
"200",3674,3899024848
"201",3674,3899027985
"202",3674,3899028645
"203",3674,3899025100
"204",3674,3899026820
"205",3674,3899027193
"206",3674,3899029416
"207",3674,3899024043
"208",3674,3899025884
"209",3674,3899023518
"210",3674,3899027182
"211",3674,3899023963
"212",3674,3899025347
"213",3674,3899028295
"214",3674,3899025566
"215",3674,3899023769
"216",3674,3899026221
"217",3674,3899024847
"218",3674,3899028155
"219",3674,3899026145
"220",3674,3899024913
"221",3674,3899023455
"222",3674,3899027989
"223",3674,3899025369
"224",3674,3899027929
"225",3674,3899027128
"226",3674,3899024476
"227",3928,3893505575
"228",3928,3893505667
"229",4883,3858371201
"230",4883,4080644430
"231",4883,3858957586
"232",4883,3858758668
"233",4883,3860200455
"234",4883,4080556434
"235",4883,4080527568
"236",4883,3873149052
"237",4883,3902758276
"238",4883,3902258276
"239",4883,3902974587
"240",4883,4080625626
"241",4883,4080969615
"242",4883,3902465637
"243",4883,3963241552
"244",4883,3915705532
"245",4883,3925016186
"246",4883,4080669481
"247",4883,4080653487
"248",4883,4080613709
"249",4883,4080577735
"250",4883,4080500381
"251",4883,4080473369
"252",4883,3321180386
"253",4883,3325568148
"254",4883,3712703897
"255",4883,3888693542
"256",4883,3705674569
"257",4883,3712597884
"258",4883,3712673844
"259",4883,3712645047
"260",4883,3712691889
"261",4883,3712736045
"262",4883,3712592921
"263",4883,3712607093
"264",4883,3902724890
"265",4883,3947496486
"266",4883,3888692664
"267",4883,3712673144
"268",4883,4080971336
"269",4883,3947273392
"270",4883,3888692678
"271",4883,3888694704
"272",4883,2273209214
"273",4883,2269282185
"274",4883,2992077224
"275",4883,2992757914
"276",4883,2992077223
"277",4883,2992077211
"278",4883,2992077229
"279",4883,2992077207
"280",4883,3888694677
"281",4883,2992081725
"282",4883,2992074886
"283",4883,4080673349
"284",4883,3391638140
"285",4883,3391654128
"286",4883,2999165745
"287",4883,3705438351
"288",4883,3698213499
"289",4883,3705792471
"290",4883,4014849621
"291",4883,4039277541
"292",4883,4039210518
"293",4883,3698401517
"294",4883,3698403506
"295",4883,3705495456
"296",4883,3698192504
"297",4883,3698251541
"298",4965,1144713759
